isin,company,year,month,month_start,avg_close
INE323A01026,Bosch Ltd,2023,12,2023-12-01,21847.53
INE323A01026,Bosch Ltd,2024,1,2024-01-01,22887.0
INE323A01026,Bosch Ltd,2024,2,2024-02-01,26922.37
INE323A01026,Bosch Ltd,2024,3,2024-03-01,29676.69
INE323A01026,Bosch Ltd,2024,4,2024-04-01,29879.74
INE323A01026,Bosch Ltd,2024,5,2024-05-01,30705.22
INE323A01026,Bosch Ltd,2024,6,2024-06-01,32142.82
INE323A01026,Bosch Ltd,2024,7,2024-07-01,34827.18
INE323A01026,Bosch Ltd,2024,8,2024-08-01,32280.91
INE323A01026,Bosch Ltd,2024,9,2024-09-01,34653.87
INE323A01026,Bosch Ltd,2024,10,2024-10-01,37081.26
INE323A01026,Bosch Ltd,2024,11,2024-11-01,34697.13
INE323A01026,Bosch Ltd,2024,12,2024-12-01,35309.27
INE323A01026,Bosch Ltd,2025,1,2025-01-01,31398.71
INE323A01026,Bosch Ltd,2025,2,2025-02-01,27524.38
INE323A01026,Bosch Ltd,2025,3,2025-03-01,27258.38
INE323A01026,Bosch Ltd,2025,4,2025-04-01,27706.19
INE323A01026,Bosch Ltd,2025,5,2025-05-01,31198.57
INE323A01026,Bosch Ltd,2025,6,2025-06-01,31848.57
INE323A01026,Bosch Ltd,2025,7,2025-07-01,37177.17
INE323A01026,Bosch Ltd,2025,8,2025-08-01,39343.42
INE323A01026,Bosch Ltd,2025,9,2025-09-01,39952.05
INE323A01026,Bosch Ltd,2025,10,2025-10-01,38450.0
INE323A01026,Bosch Ltd,2025,11,2025-11-01,36845.26
INE323A01026,Bosch Ltd,2025,12,2025-12-01,36303.86
INE323A01026,Bosch Ltd,2026,1,2026-01-01,37345.94
INE335K01011,Coffee Day Enterprises Ltd,2024,12,2024-12-01,23.22
INE335K01011,Coffee Day Enterprises Ltd,2025,1,2025-01-01,27.05
INE335K01011,Coffee Day Enterprises Ltd,2025,2,2025-02-01,22.98
INE335K01011,Coffee Day Enterprises Ltd,2025,3,2025-03-01,28.03
INE335K01011,Coffee Day Enterprises Ltd,2025,4,2025-04-01,28.89
INE335K01011,Coffee Day Enterprises Ltd,2025,5,2025-05-01,31.52
INE335K01011,Coffee Day Enterprises Ltd,2025,6,2025-06-01,34.4
INE335K01011,Coffee Day Enterprises Ltd,2025,7,2025-07-01,36.24
INE335K01011,Coffee Day Enterprises Ltd,2025,8,2025-08-01,39.28
INE335K01011,Coffee Day Enterprises Ltd,2025,9,2025-09-01,44.82
INE335K01011,Coffee Day Enterprises Ltd,2025,10,2025-10-01,42.21
INE335K01011,Coffee Day Enterprises Ltd,2025,11,2025-11-01,38.05
INE335K01011,Coffee Day Enterprises Ltd,2025,12,2025-12-01,34.6
INE335K01011,Coffee Day Enterprises Ltd,2026,1,2026-01-01,34.0
INE335Y01020,IRCTC Ltd,2021,11,2021-11-01,856.2
INE335Y01020,IRCTC Ltd,2021,12,2021-12-01,836.49
INE335Y01020,IRCTC Ltd,2022,1,2022-01-01,857.45
INE335Y01020,IRCTC Ltd,2022,2,2022-02-01,823.33
INE335Y01020,IRCTC Ltd,2022,3,2022-03-01,763.13
INE335Y01020,IRCTC Ltd,2022,4,2022-04-01,775.79
INE335Y01020,IRCTC Ltd,2022,5,2022-05-01,673.85
INE335Y01020,IRCTC Ltd,2022,6,2022-06-01,623.32
INE335Y01020,IRCTC Ltd,2022,7,2022-07-01,595.34
INE335Y01020,IRCTC Ltd,2022,8,2022-08-01,682.6
INE335Y01020,IRCTC Ltd,2022,9,2022-09-01,703.28
INE335Y01020,IRCTC Ltd,2022,10,2022-10-01,732.09
INE335Y01020,IRCTC Ltd,2022,11,2022-11-01,737.13
INE335Y01020,IRCTC Ltd,2022,12,2022-12-01,683.02
INE335Y01020,IRCTC Ltd,2023,1,2023-01-01,637.42
INE335Y01020,IRCTC Ltd,2023,2,2023-02-01,632.4
INE335Y01020,IRCTC Ltd,2023,3,2023-03-01,600.92
INE335Y01020,IRCTC Ltd,2023,4,2023-04-01,594.45
INE335Y01020,IRCTC Ltd,2023,5,2023-05-01,626.92
INE335Y01020,IRCTC Ltd,2023,6,2023-06-01,645.59
INE335Y01020,IRCTC Ltd,2023,7,2023-07-01,624.9
INE335Y01020,IRCTC Ltd,2023,8,2023-08-01,654.17
INE335Y01020,IRCTC Ltd,2023,9,2023-09-01,691.44
INE335Y01020,IRCTC Ltd,2023,10,2023-10-01,691.24
INE335Y01020,IRCTC Ltd,2023,11,2023-11-01,684.06
INE335Y01020,IRCTC Ltd,2023,12,2023-12-01,802.72
INE335Y01020,IRCTC Ltd,2024,1,2024-01-01,943.97
INE335Y01020,IRCTC Ltd,2024,2,2024-02-01,943.73
INE335Y01020,IRCTC Ltd,2024,3,2024-03-01,922.45
INE335Y01020,IRCTC Ltd,2024,4,2024-04-01,1016.72
INE335Y01020,IRCTC Ltd,2024,5,2024-05-01,1052.2
INE335Y01020,IRCTC Ltd,2024,6,2024-06-01,997.27
INE335Y01020,IRCTC Ltd,2024,7,2024-07-01,1006.61
INE335Y01020,IRCTC Ltd,2024,8,2024-08-01,931.57
INE335Y01020,IRCTC Ltd,2024,9,2024-09-01,923.16
INE335Y01020,IRCTC Ltd,2024,10,2024-10-01,862.18
INE335Y01020,IRCTC Ltd,2024,11,2024-11-01,817.81
INE335Y01020,IRCTC Ltd,2024,12,2024-12-01,814.98
INE335Y01020,IRCTC Ltd,2025,1,2025-01-01,775.37
INE335Y01020,IRCTC Ltd,2025,2,2025-02-01,744.87
INE335Y01020,IRCTC Ltd,2025,3,2025-03-01,703.27
INE335Y01020,IRCTC Ltd,2025,4,2025-04-01,746.69
INE335Y01020,IRCTC Ltd,2025,5,2025-05-01,770.4
INE335Y01020,IRCTC Ltd,2025,6,2025-06-01,771.75
INE335Y01020,IRCTC Ltd,2025,7,2025-07-01,765.63
INE335Y01020,IRCTC Ltd,2025,8,2025-08-01,721.47
INE335Y01020,IRCTC Ltd,2025,9,2025-09-01,717.25
INE335Y01020,IRCTC Ltd,2025,10,2025-10-01,715.89
INE335Y01020,IRCTC Ltd,2025,11,2025-11-01,701.91
INE335Y01020,IRCTC Ltd,2025,12,2025-12-01,676.93
INE335Y01020,IRCTC Ltd,2026,1,2026-01-01,644.99
INE351F01018,Jaiprakash Power Ventures Ltd,2024,6,2024-06-01,19.6
INE351F01018,Jaiprakash Power Ventures Ltd,2024,7,2024-07-01,18.91
INE351F01018,Jaiprakash Power Ventures Ltd,2024,8,2024-08-01,18.23
INE351F01018,Jaiprakash Power Ventures Ltd,2024,9,2024-09-01,17.53
INE351F01018,Jaiprakash Power Ventures Ltd,2024,10,2024-10-01,19.68
INE351F01018,Jaiprakash Power Ventures Ltd,2024,11,2024-11-01,17.42
INE351F01018,Jaiprakash Power Ventures Ltd,2024,12,2024-12-01,18.79
INE351F01018,Jaiprakash Power Ventures Ltd,2025,1,2025-01-01,16.47
INE351F01018,Jaiprakash Power Ventures Ltd,2025,2,2025-02-01,14.23
INE351F01018,Jaiprakash Power Ventures Ltd,2025,3,2025-03-01,13.96
INE351F01018,Jaiprakash Power Ventures Ltd,2025,4,2025-04-01,15.04
INE351F01018,Jaiprakash Power Ventures Ltd,2025,5,2025-05-01,14.56
INE351F01018,Jaiprakash Power Ventures Ltd,2025,6,2025-06-01,17.21
INE351F01018,Jaiprakash Power Ventures Ltd,2025,7,2025-07-01,21.77
INE351F01018,Jaiprakash Power Ventures Ltd,2025,8,2025-08-01,18.96
INE351F01018,Jaiprakash Power Ventures Ltd,2025,9,2025-09-01,18.58
INE351F01018,Jaiprakash Power Ventures Ltd,2025,10,2025-10-01,18.03
INE351F01018,Jaiprakash Power Ventures Ltd,2025,11,2025-11-01,18.63
INE351F01018,Jaiprakash Power Ventures Ltd,2025,12,2025-12-01,18.1
INE351F01018,Jaiprakash Power Ventures Ltd,2026,1,2026-01-01,16.51
INE379A01028,ITC Hotels Ltd,2025,1,2025-01-01,166.02
INE379A01028,ITC Hotels Ltd,2025,2,2025-02-01,167.66
INE379A01028,ITC Hotels Ltd,2025,3,2025-03-01,179.24
INE379A01028,ITC Hotels Ltd,2025,4,2025-04-01,200.14
INE379A01028,ITC Hotels Ltd,2025,5,2025-05-01,202.04
INE379A01028,ITC Hotels Ltd,2025,6,2025-06-01,216.06
INE379A01028,ITC Hotels Ltd,2025,7,2025-07-01,233.79
INE379A01028,ITC Hotels Ltd,2025,8,2025-08-01,235.08
INE379A01028,ITC Hotels Ltd,2025,9,2025-09-01,240.02
INE379A01028,ITC Hotels Ltd,2025,10,2025-10-01,217.8
INE379A01028,ITC Hotels Ltd,2025,11,2025-11-01,209.56
INE379A01028,ITC Hotels Ltd,2025,12,2025-12-01,197.74
INE379A01028,ITC Hotels Ltd,2026,1,2026-01-01,191.27
INE457A01014,Bank of Maharashtra,2024,12,2024-12-01,53.06
INE457A01014,Bank of Maharashtra,2025,1,2025-01-01,50.86
INE457A01014,Bank of Maharashtra,2025,2,2025-02-01,49.23
INE457A01014,Bank of Maharashtra,2025,3,2025-03-01,46.69
INE457A01014,Bank of Maharashtra,2025,4,2025-04-01,48.13
INE457A01014,Bank of Maharashtra,2025,5,2025-05-01,51.0
INE457A01014,Bank of Maharashtra,2025,6,2025-06-01,55.14
INE457A01014,Bank of Maharashtra,2025,7,2025-07-01,56.87
INE457A01014,Bank of Maharashtra,2025,8,2025-08-01,54.53
INE457A01014,Bank of Maharashtra,2025,9,2025-09-01,54.68
INE457A01014,Bank of Maharashtra,2025,10,2025-10-01,58.02
INE457A01014,Bank of Maharashtra,2025,11,2025-11-01,58.9
INE457A01014,Bank of Maharashtra,2025,12,2025-12-01,57.48
INE457A01014,Bank of Maharashtra,2026,1,2026-01-01,64.44
INE498L01015,L&T Finance Ltd,2014,10,2014-10-01,68.45
INE498L01015,L&T Finance Ltd,2014,11,2014-11-01,72.25
INE498L01015,L&T Finance Ltd,2014,12,2014-12-01,68.77
INE498L01015,L&T Finance Ltd,2015,1,2015-01-01,68.41
INE498L01015,L&T Finance Ltd,2015,2,2015-02-01,67.1
INE498L01015,L&T Finance Ltd,2015,3,2015-03-01,65.12
INE498L01015,L&T Finance Ltd,2015,4,2015-04-01,64.26
INE498L01015,L&T Finance Ltd,2015,5,2015-05-01,63.82
INE498L01015,L&T Finance Ltd,2015,6,2015-06-01,62.26
INE498L01015,L&T Finance Ltd,2015,7,2015-07-01,70.35
INE498L01015,L&T Finance Ltd,2015,8,2015-08-01,67.29
INE498L01015,L&T Finance Ltd,2015,9,2015-09-01,65.13
INE498L01015,L&T Finance Ltd,2015,10,2015-10-01,68.12
INE498L01015,L&T Finance Ltd,2015,11,2015-11-01,65.75
INE498L01015,L&T Finance Ltd,2015,12,2015-12-01,65.7
INE498L01015,L&T Finance Ltd,2016,1,2016-01-01,60.9
INE498L01015,L&T Finance Ltd,2016,2,2016-02-01,53.01
INE498L01015,L&T Finance Ltd,2016,3,2016-03-01,57.73
INE498L01015,L&T Finance Ltd,2016,4,2016-04-01,70.79
INE498L01015,L&T Finance Ltd,2016,5,2016-05-01,73.46
INE498L01015,L&T Finance Ltd,2016,6,2016-06-01,76.8
INE498L01015,L&T Finance Ltd,2016,7,2016-07-01,78.53
INE498L01015,L&T Finance Ltd,2016,8,2016-08-01,91.76
INE498L01015,L&T Finance Ltd,2016,9,2016-09-01,93.16
INE498L01015,L&T Finance Ltd,2016,10,2016-10-01,99.57
INE498L01015,L&T Finance Ltd,2016,11,2016-11-01,92.75
INE498L01015,L&T Finance Ltd,2016,12,2016-12-01,85.22
INE498L01015,L&T Finance Ltd,2017,1,2017-01-01,95.63
INE498L01015,L&T Finance Ltd,2017,2,2017-02-01,110.97
INE498L01015,L&T Finance Ltd,2017,3,2017-03-01,120.11
INE498L01015,L&T Finance Ltd,2017,4,2017-04-01,124.94
INE498L01015,L&T Finance Ltd,2017,5,2017-05-01,130.86
INE498L01015,L&T Finance Ltd,2017,6,2017-06-01,137.91
INE498L01015,L&T Finance Ltd,2017,7,2017-07-01,153.23
INE498L01015,L&T Finance Ltd,2017,8,2017-08-01,176.59
INE498L01015,L&T Finance Ltd,2017,9,2017-09-01,201.83
INE498L01015,L&T Finance Ltd,2017,10,2017-10-01,201.33
INE498L01015,L&T Finance Ltd,2017,11,2017-11-01,185.71
INE498L01015,L&T Finance Ltd,2017,12,2017-12-01,171.86
INE498L01015,L&T Finance Ltd,2018,1,2018-01-01,176.5
INE498L01015,L&T Finance Ltd,2018,2,2018-02-01,162.55
INE498L01015,L&T Finance Ltd,2018,3,2018-03-01,159.03
INE498L01015,L&T Finance Ltd,2018,4,2018-04-01,168.0
INE498L01015,L&T Finance Ltd,2018,5,2018-05-01,173.26
INE498L01015,L&T Finance Ltd,2018,6,2018-06-01,162.53
INE498L01015,L&T Finance Ltd,2018,7,2018-07-01,158.51
INE498L01015,L&T Finance Ltd,2018,8,2018-08-01,180.29
INE498L01015,L&T Finance Ltd,2018,9,2018-09-01,151.18
INE498L01015,L&T Finance Ltd,2018,10,2018-10-01,124.76
INE498L01015,L&T Finance Ltd,2018,11,2018-11-01,135.27
INE498L01015,L&T Finance Ltd,2018,12,2018-12-01,147.36
INE498L01015,L&T Finance Ltd,2019,1,2019-01-01,140.44
INE498L01015,L&T Finance Ltd,2019,2,2019-02-01,126.24
INE498L01015,L&T Finance Ltd,2019,3,2019-03-01,144.8
INE498L01015,L&T Finance Ltd,2019,4,2019-04-01,145.4
INE498L01015,L&T Finance Ltd,2019,5,2019-05-01,124.19
INE498L01015,L&T Finance Ltd,2019,6,2019-06-01,120.14
INE498L01015,L&T Finance Ltd,2019,7,2019-07-01,113.67
INE498L01015,L&T Finance Ltd,2019,8,2019-08-01,97.74
INE498L01015,L&T Finance Ltd,2019,9,2019-09-01,93.51
INE498L01015,L&T Finance Ltd,2019,10,2019-10-01,85.73
INE498L01015,L&T Finance Ltd,2019,11,2019-11-01,100.48
INE498L01015,L&T Finance Ltd,2019,12,2019-12-01,116.39
INE498L01015,L&T Finance Ltd,2020,1,2020-01-01,120.29
INE498L01015,L&T Finance Ltd,2020,2,2020-02-01,120.37
INE498L01015,L&T Finance Ltd,2020,3,2020-03-01,74.32
INE498L01015,L&T Finance Ltd,2020,4,2020-04-01,58.91
INE498L01015,L&T Finance Ltd,2020,5,2020-05-01,55.77
INE498L01015,L&T Finance Ltd,2020,6,2020-06-01,64.08
INE498L01015,L&T Finance Ltd,2020,7,2020-07-01,64.54
INE498L01015,L&T Finance Ltd,2020,8,2020-08-01,65.91
INE498L01015,L&T Finance Ltd,2020,9,2020-09-01,62.87
INE498L01015,L&T Finance Ltd,2020,10,2020-10-01,63.42
INE498L01015,L&T Finance Ltd,2020,11,2020-11-01,70.85
INE498L01015,L&T Finance Ltd,2020,12,2020-12-01,90.61
INE498L01015,L&T Finance Ltd,2021,1,2021-01-01,98.66
INE498L01015,L&T Finance Ltd,2021,2,2021-02-01,96.26
INE498L01015,L&T Finance Ltd,2021,3,2021-03-01,102.71
INE498L01015,L&T Finance Ltd,2021,4,2021-04-01,92.63
INE498L01015,L&T Finance Ltd,2021,5,2021-05-01,88.49
INE498L01015,L&T Finance Ltd,2021,6,2021-06-01,95.07
INE498L01015,L&T Finance Ltd,2021,7,2021-07-01,91.09
INE498L01015,L&T Finance Ltd,2021,8,2021-08-01,84.1
INE498L01015,L&T Finance Ltd,2021,9,2021-09-01,86.0
INE498L01015,L&T Finance Ltd,2021,10,2021-10-01,88.52
INE498L01015,L&T Finance Ltd,2021,11,2021-11-01,82.24
INE498L01015,L&T Finance Ltd,2021,12,2021-12-01,78.75
INE498L01015,L&T Finance Ltd,2022,1,2022-01-01,77.87
INE498L01015,L&T Finance Ltd,2022,2,2022-02-01,72.1
INE498L01015,L&T Finance Ltd,2022,3,2022-03-01,71.67
INE498L01015,L&T Finance Ltd,2022,4,2022-04-01,85.39
INE498L01015,L&T Finance Ltd,2022,5,2022-05-01,77.7
INE498L01015,L&T Finance Ltd,2022,6,2022-06-01,71.58
INE498L01015,L&T Finance Ltd,2022,7,2022-07-01,71.59
INE498L01015,L&T Finance Ltd,2022,8,2022-08-01,76.22
INE498L01015,L&T Finance Ltd,2022,9,2022-09-01,78.88
INE498L01015,L&T Finance Ltd,2022,10,2022-10-01,78.14
INE498L01015,L&T Finance Ltd,2022,11,2022-11-01,82.76
INE498L01015,L&T Finance Ltd,2022,12,2022-12-01,90.13
INE498L01015,L&T Finance Ltd,2023,1,2023-01-01,91.22
INE498L01015,L&T Finance Ltd,2023,2,2023-02-01,90.54
INE498L01015,L&T Finance Ltd,2023,3,2023-03-01,86.19
INE498L01015,L&T Finance Ltd,2023,4,2023-04-01,88.17
INE498L01015,L&T Finance Ltd,2023,5,2023-05-01,98.53
INE498L01015,L&T Finance Ltd,2023,6,2023-06-01,114.31
INE498L01015,L&T Finance Ltd,2023,7,2023-07-01,131.97
INE498L01015,L&T Finance Ltd,2023,8,2023-08-01,124.7
INE498L01015,L&T Finance Ltd,2023,9,2023-09-01,127.58
INE498L01015,L&T Finance Ltd,2023,10,2023-10-01,134.05
INE498L01015,L&T Finance Ltd,2023,11,2023-11-01,142.02
INE498L01015,L&T Finance Ltd,2023,12,2023-12-01,155.83
INE498L01015,L&T Finance Ltd,2024,1,2024-01-01,167.22
INE498L01015,L&T Finance Ltd,2024,2,2024-02-01,171.58
INE498L01015,L&T Finance Ltd,2024,3,2024-03-01,157.98
INE498L01015,L&T Finance Ltd,2024,4,2024-04-01,166.56
INE498L01015,L&T Finance Ltd,2024,5,2024-05-01,159.07
INE498L01015,L&T Finance Ltd,2024,6,2024-06-01,172.78
INE498L01015,L&T Finance Ltd,2024,7,2024-07-01,181.98
INE498L01015,L&T Finance Ltd,2024,8,2024-08-01,168.25
INE498L01015,L&T Finance Ltd,2024,9,2024-09-01,176.58
INE498L01015,L&T Finance Ltd,2024,10,2024-10-01,160.77
INE498L01015,L&T Finance Ltd,2024,11,2024-11-01,141.34
INE498L01015,L&T Finance Ltd,2024,12,2024-12-01,143.17
INE498L01015,L&T Finance Ltd,2025,1,2025-01-01,141.14
INE498L01015,L&T Finance Ltd,2025,2,2025-02-01,141.29
INE498L01015,L&T Finance Ltd,2025,3,2025-03-01,145.71
INE498L01015,L&T Finance Ltd,2025,4,2025-04-01,162.1
INE498L01015,L&T Finance Ltd,2025,5,2025-05-01,171.15
INE498L01015,L&T Finance Ltd,2025,6,2025-06-01,190.81
INE498L01015,L&T Finance Ltd,2025,7,2025-07-01,206.05
INE498L01015,L&T Finance Ltd,2025,8,2025-08-01,208.74
INE498L01015,L&T Finance Ltd,2025,9,2025-09-01,237.71
INE498L01015,L&T Finance Ltd,2025,10,2025-10-01,264.75
INE498L01015,L&T Finance Ltd,2025,11,2025-11-01,295.15
INE498L01015,L&T Finance Ltd,2025,12,2025-12-01,304.04
INE498L01015,L&T Finance Ltd,2026,1,2026-01-01,301.57
INE562A01011,Indian Bank,2021,12,2021-12-01,138.87
INE562A01011,Indian Bank,2022,1,2022-01-01,143.94
INE562A01011,Indian Bank,2022,2,2022-02-01,153.12
INE562A01011,Indian Bank,2022,3,2022-03-01,148.78
INE562A01011,Indian Bank,2022,4,2022-04-01,164.48
INE562A01011,Indian Bank,2022,5,2022-05-01,155.17
INE562A01011,Indian Bank,2022,6,2022-06-01,155.06
INE562A01011,Indian Bank,2022,7,2022-07-01,168.11
INE562A01011,Indian Bank,2022,8,2022-08-01,180.79
INE562A01011,Indian Bank,2022,9,2022-09-01,197.45
INE562A01011,Indian Bank,2022,10,2022-10-01,213.5
INE562A01011,Indian Bank,2022,11,2022-11-01,265.2
INE562A01011,Indian Bank,2022,12,2022-12-01,286.47
INE562A01011,Indian Bank,2023,1,2023-01-01,290.28
INE562A01011,Indian Bank,2023,2,2023-02-01,283.54
INE562A01011,Indian Bank,2023,3,2023-03-01,276.13
INE562A01011,Indian Bank,2023,4,2023-04-01,302.95
INE562A01011,Indian Bank,2023,5,2023-05-01,294.4
INE562A01011,Indian Bank,2023,6,2023-06-01,281.13
INE562A01011,Indian Bank,2023,7,2023-07-01,321.39
INE562A01011,Indian Bank,2023,8,2023-08-01,383.15
INE562A01011,Indian Bank,2023,9,2023-09-01,404.0
INE562A01011,Indian Bank,2023,10,2023-10-01,419.42
INE562A01011,Indian Bank,2023,11,2023-11-01,422.77
INE562A01011,Indian Bank,2023,12,2023-12-01,425.95
INE562A01011,Indian Bank,2024,1,2024-01-01,442.4
INE562A01011,Indian Bank,2024,2,2024-02-01,530.74
INE562A01011,Indian Bank,2024,3,2024-03-01,511.87
INE562A01011,Indian Bank,2024,4,2024-04-01,526.54
INE562A01011,Indian Bank,2024,5,2024-05-01,547.86
INE562A01011,Indian Bank,2024,6,2024-06-01,542.35
INE562A01011,Indian Bank,2024,7,2024-07-01,561.5
INE562A01011,Indian Bank,2024,8,2024-08-01,562.12
INE562A01011,Indian Bank,2024,9,2024-09-01,526.66
INE562A01011,Indian Bank,2024,10,2024-10-01,527.95
INE562A01011,Indian Bank,2024,11,2024-11-01,557.89
INE562A01011,Indian Bank,2024,12,2024-12-01,567.35
INE562A01011,Indian Bank,2025,1,2025-01-01,516.46
INE562A01011,Indian Bank,2025,2,2025-02-01,524.91
INE562A01011,Indian Bank,2025,3,2025-03-01,522.89
INE562A01011,Indian Bank,2025,4,2025-04-01,558.15
INE562A01011,Indian Bank,2025,5,2025-05-01,586.2
INE562A01011,Indian Bank,2025,6,2025-06-01,629.77
INE562A01011,Indian Bank,2025,7,2025-07-01,636.14
INE562A01011,Indian Bank,2025,8,2025-08-01,658.08
INE562A01011,Indian Bank,2025,9,2025-09-01,693.45
INE562A01011,Indian Bank,2025,10,2025-10-01,796.3
INE562A01011,Indian Bank,2025,11,2025-11-01,873.14
INE562A01011,Indian Bank,2025,12,2025-12-01,797.62
INE562A01011,Indian Bank,2026,1,2026-01-01,850.7
INE848E01016,NHPC Ltd,2022,11,2022-11-01,42.51
INE848E01016,NHPC Ltd,2022,12,2022-12-01,40.82
INE848E01016,NHPC Ltd,2023,1,2023-01-01,41.0
INE848E01016,NHPC Ltd,2023,2,2023-02-01,40.06
INE848E01016,NHPC Ltd,2023,3,2023-03-01,40.37
INE848E01016,NHPC Ltd,2023,4,2023-04-01,42.2
INE848E01016,NHPC Ltd,2023,5,2023-05-01,44.13
INE848E01016,NHPC Ltd,2023,6,2023-06-01,45.0
INE848E01016,NHPC Ltd,2023,7,2023-07-01,47.37
INE848E01016,NHPC Ltd,2023,8,2023-08-01,50.01
INE848E01016,NHPC Ltd,2023,9,2023-09-01,52.85
INE848E01016,NHPC Ltd,2023,10,2023-10-01,51.89
INE848E01016,NHPC Ltd,2023,11,2023-11-01,52.39
INE848E01016,NHPC Ltd,2023,12,2023-12-01,62.84
INE848E01016,NHPC Ltd,2024,1,2024-01-01,74.57
INE848E01016,NHPC Ltd,2024,2,2024-02-01,93.99
INE848E01016,NHPC Ltd,2024,3,2024-03-01,86.78
INE848E01016,NHPC Ltd,2024,4,2024-04-01,91.58
INE848E01016,NHPC Ltd,2024,5,2024-05-01,99.92
INE848E01016,NHPC Ltd,2024,6,2024-06-01,101.46
INE848E01016,NHPC Ltd,2024,7,2024-07-01,106.05
INE848E01016,NHPC Ltd,2024,8,2024-08-01,97.3
INE848E01016,NHPC Ltd,2024,9,2024-09-01,95.3
INE848E01016,NHPC Ltd,2024,10,2024-10-01,86.18
INE848E01016,NHPC Ltd,2024,11,2024-11-01,81.31
INE848E01016,NHPC Ltd,2024,12,2024-12-01,83.26
INE848E01016,NHPC Ltd,2025,1,2025-01-01,78.07
INE848E01016,NHPC Ltd,2025,2,2025-02-01,76.16
INE848E01016,NHPC Ltd,2025,3,2025-03-01,78.72
INE848E01016,NHPC Ltd,2025,4,2025-04-01,85.58
INE848E01016,NHPC Ltd,2025,5,2025-05-01,85.46
INE848E01016,NHPC Ltd,2025,6,2025-06-01,86.22
INE848E01016,NHPC Ltd,2025,7,2025-07-01,86.17
INE848E01016,NHPC Ltd,2025,8,2025-08-01,82.16
INE848E01016,NHPC Ltd,2025,9,2025-09-01,83.46
INE848E01016,NHPC Ltd,2025,10,2025-10-01,86.15
INE848E01016,NHPC Ltd,2025,11,2025-11-01,80.41
INE848E01016,NHPC Ltd,2025,12,2025-12-01,77.09
INE848E01016,NHPC Ltd,2026,1,2026-01-01,80.64
